Ağırlık(kg),İşlemci Arttırılmış Frekans(GHz),İşlemci Çekirdek Sayısı,İşlemci Temel Frekans(GHz),İşlemci Önbelleği(MB),Ram(Bellek) Boyutu(GB),Ram(Bellek) Frekansı(MHz),Ekran Boyutu(inç),Harici Ekran Kartı Belleği(GB),İşlemci Skoru,Medyan Fiyat,Ekran Kartı Skoru
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0390625,,0.14814814814814814,,0.0029923580786026197,0.02868642000667574,
0.031793893129770996,0.001032258064516129,0.125,,0.21875,0.0078125,,0.14814814814814814,,0.034101528384279475,0.032088479215343926,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0234375,0.359375,0.0888888888888889,,0.009610262008733625,0.03574729760957198,0.1746450973918785
0.025687022900763357,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,,0.0888888888888889,,0.01124235807860262,0.02883405653837266,
0.031793893129770996,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0546875,0.359375,0.14814814814814814,,0.01124235807860262,0.03126684982155237,0.1746450973918785
,,,,,0.0234375,,0.14814814814814814,,0.0029923580786026197,0.022588389349628982,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0390625,,0.14814814814814814,,0.0029923580786026197,0.02310190772074871,
0.026068702290076334,0.0009999999999999998,0.0,,0.15625,0.0078125,0.359375,0.14814814814814814,,0.01124235807860262,0.024064754666598197,
0.026068702290076334,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,0.359375,0.14814814814814814,,0.01124235807860262,0.03690271394459137,
,,,,,,,0.14814814814814814,,,0.02342285670269854,
0.02034351145038168,0.0008064516129032258,0.0,0.3404255319148936,0.125,0.0234375,0.2759375,0.14814814814814814,,0.0029923580786026197,0.02223534546948417,0.1746450973918785
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,,0.14814814814814814,,0.0029923580786026197,0.023981307931291242,
0.024160305343511455,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.2759375,0.14814814814814814,,0.034101528384279475,0.04916296505507484,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0703125,,0.14814814814814814,,0.0029923580786026197,0.027210054689706525,
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0390625,,0.14814814814814814,,0.0029923580786026197,0.028878989395845635,
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0390625,,0.14814814814814814,,0.0029923580786026197,0.032345238400903795,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0703125,,0.14814814814814814,,0.0029923580786026197,0.032024289418953966,
0.025687022900763357,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,,0.0888888888888889,,0.01124235807860262,0.03299355534444245,
0.024160305343511455,0.0009999999999999998,0.125,0.425531914893617,0.15625,0.0234375,0.359375,0.0888888888888889,,0.01124235807860262,0.029970215934475054,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0078125,,0.14814814814814814,,0.0029923580786026197,0.025412740390787482,0.1746450973918785
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0078125,,0.14814814814814814,,0.0029923580786026197,0.016233599507022363,
0.027977099236641222,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0390625,0.359375,0.14814814814814814,,0.009610262008733625,0.031889490846535036,0.1746450973918785
0.027977099236641222,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0234375,0.359375,0.14814814814814814,,0.009610262008733625,0.029970215934475054,
0.05087786259541984,,,,,0.0078125,,0.14814814814814814,,,0.0214329730146096,0.1746450973918785
0.02377862595419848,0.0009999999999999998,0.0,,0.15625,0.0234375,,0.0888888888888889,,0.0055,0.03011143348653298,0.1746450973918785
0.03561068702290076,0.9996774193548387,0.0,0.3404255319148936,0.0,0.0546875,0.19265625,0.14814814814814814,,0.00019104803493449787,0.030162785323644952,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.125,0.425531914893617,0.15625,0.0390625,0.359375,0.0888888888888889,,0.01124235807860262,0.028493850617505843,
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,,0.14814814814814814,,0.0029923580786026197,0.02759519346804632,
0.01270992366412214,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,0.234375,0.09259259259259259,,0.0035589519650655018,0.009628469458494878,
0.027977099236641222,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,0.2759375,0.14814814814814814,,0.0035589519650655018,0.006733509641307418,
0.031793893129770996,0.0009999999999999998,0.0,0.23404255319148937,0.09375,0.0078125,,0.14814814814814814,,0.011120087336244542,0.02079107505070994,
0.05240458015267175,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0078125,0.31765625,0.14814814814814814,,0.014281659388646289,0.033693224125093076,0.1746450973918785
0.03561068702290076,,0.0,0.3404255319148936,,0.0078125,0.234375,0.14814814814814814,,0.0029923580786026197,0.02691478162631268,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0703125,0.234375,0.14814814814814814,,0.0029923580786026197,0.02936041286877038,
0.031793893129770996,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,0.359375,0.14814814814814814,,0.01124235807860262,0.029373250828048373,0.1746450973918785
0.025687022900763357,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,,0.0888888888888889,,0.01124235807860262,0.035362158831232185,
0.027595419847328245,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,,0.14814814814814814,,0.01124235807860262,0.031632731660975175,0.1746450973918785
0.031793893129770996,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0078125,0.359375,0.14814814814814814,,0.014281659388646289,0.02421239119829512,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0390625,0.234375,0.14814814814814814,,0.0029923580786026197,0.035137494543867304,
0.031793893129770996,0.0009999999999999998,0.0,0.23404255319148937,0.09375,0.0078125,,0.14814814814814814,,0.011120087336244542,0.022395819960459085,
0.031793893129770996,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.014281659388646289,0.025984029578658176,
0.03561068702290076,,0.0,0.276595744680851,0.0625,0.0078125,,0.14814814814814814,,0.011120087336244542,0.02182453077258839,0.1746450973918785
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.0029923580786026197,0.028243510411584974,
0.033702290076335885,0.0011935483870967743,0.0,0.12765957446808512,0.09375,,0.234375,0.0888888888888889,0.041666666666666664,0.9987390829694324,0.028570878373173802,0.0
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0234375,0.359375,0.0888888888888889,,0.009610262008733625,0.028808380619816675,
0.031793893129770996,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0078125,,0.14814814814814814,,0.014281659388646289,0.02727424448609649,0.1746450973918785
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.0029923580786026197,0.024732328549053842,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.125,0.425531914893617,0.15625,0.0234375,0.359375,0.0888888888888889,,0.01124235807860262,0.0265039669294169,
0.03561068702290076,0.9996774193548387,0.0,0.3404255319148936,0.0,0.0078125,0.359375,0.14814814814814814,,0.00019104803493449787,0.018095103602331374,0.1746450973918785
0.03561068702290076,0.0009999999999999998,0.0,0.23404255319148937,0.09375,0.0078125,0.234375,0.14814814814814814,,0.011120087336244542,0.02398772691093024,0.1746450973918785
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0234375,0.359375,0.0888888888888889,,0.009610262008733625,0.031343877577220326,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0390625,0.234375,0.14814814814814814,,0.0029923580786026197,0.029392507766965364,
0.031793893129770996,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,,0.14814814814814814,,0.0035589519650655018,0.0172927311474568,
0.031793893129770996,,,,,0.0078125,,0.14814814814814814,,,0.027402624078876423,
0.03561068702290076,0.9996774193548387,0.0,0.3404255319148936,0.0,0.0078125,0.19265625,0.14814814814814814,,0.00019104803493449787,0.024995506714252703,0.1746450973918785
,,0.0,0.19148936170212763,0.03125,0.0078125,,0.0888888888888889,,0.00112882096069869,0.03336585616350425,
0.031793893129770996,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,,0.14814814814814814,,0.0035589519650655018,0.014083241327958507,
0.030267175572519085,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.359375,0.14814814814814814,,0.014281659388646289,0.05295016304208283,0.1746450973918785
0.033320610687022904,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0078125,0.2759375,0.14814814814814814,,0.014281659388646289,0.029649266952525226,0.1746450973918785
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.125,0.0234375,0.234375,0.14814814814814814,,0.0029923580786026197,0.022588389349628982,0.1746450973918785
0.031793893129770996,0.0009999999999999998,0.0,0.14893617021276595,0.15625,0.0234375,0.359375,0.14814814814814814,,0.01124235807860262,0.031286106760469355,0.1746450973918785
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0234375,0.359375,0.0888888888888889,,0.009610262008733625,0.026375587336636967,0.1746450973918785
0.026068702290076334,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.14814814814814814,,0.01124235807860262,0.029199938377795467,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.02194007240609033,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.022999204046524765,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0390625,0.359375,0.0888888888888889,,0.01124235807860262,0.03198577554111998,
0.027977099236641222,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,,0.14814814814814814,,0.01124235807860262,0.02948879246155031,
0.025687022900763357,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0546875,,0.0888888888888889,,0.01124235807860262,0.030220556140395923,
0.027977099236641222,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0078125,0.359375,0.14814814814814814,,0.009610262008733625,0.02918710041851747,0.1746450973918785
0.027977099236641222,0.0009999999999999998,0.125,0.425531914893617,0.15625,0.0234375,0.359375,0.14814814814814814,,0.01124235807860262,0.026516804888694893,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0390625,0.359375,0.0888888888888889,,0.009610262008733625,0.030259070018229903,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.15625,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.027845533673967186,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.03368680514545408,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,,0.0234375,,0.0888888888888889,,0.009610262008733625,0.02832695714689193,
0.05087786259541984,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0078125,0.234375,0.14814814814814814,,0.0029923580786026197,0.0253806454925925,0.1746450973918785
0.033702290076335885,0.0008064516129032258,0.0,0.3404255319148936,0.15625,0.0234375,0.234375,0.14814814814814814,,0.0029923580786026197,0.026645184481474824,0.1746450973918785
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.0029923580786026197,0.022748863840603897,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.028866151436567643,
,,,,,0.0078125,,,,0.01124235807860262,0.021497162810999563,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.15625,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.02513030528667163,
0.031793893129770996,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.14814814814814814,,0.01124235807860262,0.02290933833157881,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.023480627519449508,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0234375,0.234375,0.14814814814814814,,0.0029923580786026197,0.03298713636480345,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.027344853262125452,
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0703125,0.359375,0.0888888888888889,,0.009610262008733625,0.035387834749788176,
,,,,,,,,,,0.0,
0.016526717557251908,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.2759375,0.0888888888888889,,0.014281659388646289,0.011226795388605028,0.1746450973918785
0.01270992366412214,0.0005161290322580645,0.0,0.021276595744680868,0.09375,0.0078125,0.1509375,0.0888888888888889,,0.150485807860262,0.0028821218579094666,
0.01614503816793893,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.02791614244999615,
0.03561068702290076,0.0006774193548387097,0.0,0.3404255319148936,0.0,0.0390625,0.234375,0.14814814814814814,,0.00019104803493449787,0.010141987829614604,0.1746450973918785
0.031793893129770996,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.02727424448609649,0.1746450973918785
0.024541984732824432,0.0012903225806451613,,0.042553191489361694,,0.0390625,0.359375,0.14814814814814814,,0.0321561135371179,0.009089275168819164,
0.031793893129770996,0.0008064516129032258,0.0,,0.09375,0.0078125,,0.14814814814814814,0.041666666666666664,0.0035589519650655018,0.007375407605207076,0.0
0.031793893129770996,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,,0.14814814814814814,,0.0035589519650655018,0.03049015328523378,0.1746450973918785
0.033702290076335885,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0078125,0.234375,0.14814814814814814,,0.014281659388646289,0.03690271394459137,
0.016526717557251908,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,0.234375,0.0888888888888889,,0.0035589519650655018,0.0041659177857087835,
0.033702290076335885,0.0006774193548387097,0.0,0.3617021276595745,0.0625,0.0234375,,0.14814814814814814,,0.013049126637554587,0.015983259301101498,
0.027977099236641222,0.001032258064516129,0.0,0.40425531914893614,0.09375,0.0390625,0.234375,0.14814814814814814,0.125,0.018410480349344976,0.014083241327958507,0.14081824415267793
0.031793893129770996,0.0011935483870967743,0.125,,0.34375,0.0078125,0.06765625,0.14814814814814814,,0.013049126637554587,0.00656019719105451,0.1746450973918785
,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.014281659388646289,0.023557655275117467,
0.016908396946564885,0.0009999999999999998,0.0,,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.01764577502760161,
0.05087786259541984,,,,,0.0234375,,0.14814814814814814,,,0.009063599250263179,0.1746450973918785
0.01881679389312977,0.0007096774193548388,0.0,0.276595744680851,0.09375,0.0078125,0.234375,0.0888888888888889,,0.0020087336244541485,0.006739928620946414,0.1746450973918785
0.03561068702290076,0.00045161290322580643,0.0,0.021276595744680868,0.03125,0.0078125,0.2759375,0.14814814814814814,,0.00112882096069869,0.03049015328523378,0.1746450973918785
0.016526717557251908,0.0005161290322580645,0.0,0.025531914893617044,0.09375,0.0234375,0.234375,0.0888888888888889,,0.001408296943231441,0.010591316404344365,0.1746450973918785
,0.0005161290322580645,0.0,0.2978723404255319,0.09375,0.0859375,0.234375,0.14814814814814814,0.125,0.018410480349344976,0.01116260559221506,0.14081824415267793
0.01270992366412214,0.0005483870967741936,0.125,0.021276595744680868,0.09375,0.0078125,,0.09259259259259259,,0.001588427947598253,0.017588004210850643,0.1746450973918785
0.016526717557251908,0.0008064516129032258,0.0,0.3404255319148936,0.125,0.0234375,0.234375,0.14814814814814814,,0.0029923580786026197,0.02422522915757311,0.1746450973918785
0.03561068702290076,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.014281659388646289,0.033032069222276424,0.1746450973918785
0.01919847328244275,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0078125,0.234375,,,0.0029923580786026197,0.028115130818805043,
0.02950381679389313,0.0009999999999999998,0.125,0.3617021276595745,0.21875,0.0546875,0.359375,0.14814814814814814,,0.011546943231441047,0.030040824710504017,
0.027977099236641222,0.0009999999999999998,0.0,,0.15625,0.1484375,0.359375,0.14814814814814814,,0.01124235807860262,0.030483734305594784,0.1746450973918785
0.029122137404580153,0.0009999999999999998,0.0,,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.01124235807860262,0.02400698384984723,
0.031793893129770996,,0.0,0.44680851063829785,0.0,0.0078125,0.2759375,0.14814814814814814,,0.00040283842794759824,0.0201170821886153,0.1746450973918785
0.016526717557251908,0.0005806451612903225,0.0,0.021276595744680868,0.09375,0.0078125,0.234375,0.0888888888888889,,0.0035589519650655018,0.008017305569106735,
0.031793893129770996,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.014281659388646289,0.02599044855829717,
,,,,,,,,,,0.004807815749608442,
0.03561068702290076,0.0007741935483870968,0.0,0.042553191489361694,0.09375,0.0234375,,0.14814814814814814,,0.014281659388646289,0.029199938377795467,0.1746450973918785
