Bellek Boyutu(GB),İşlemci Üreticisi,Ekran Kartı Modeli,uri,Ürün Adı,En Düşük Fiyat,Medyan Fiyat,Ekran Kartı Skoru,Cluster Label,Cosine Similar,1.NearestNeighbor,2.NearestNeighbor
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx3060-ventus-2x-12g-oc-ddr6-192b-1xhdmi-3xdp-ekran-karti-fiyatlari,1438412115",MSI Geforce RTX3060 Ventus 2X 12G OC DDR6 192B 1XHDMI 3XDP Ekran Kartı,10394.98,10395.0,17.156,2,502,277,242
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-geforce-rtx-3070-gaming-twin-edge-zt-a30700e-10p-8gb-gddr6-256-bit-ekran-karti-fiyatlari,685273583",Zotac GeForce RTX 3070 Gaming Twin Edge ZT-A30700E-10P 8GB GDDR6 256 Bit Ekran Kartı,13783.0,13783.0,22.449,2,344,460,376
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-gt-730-2g-v3-gddr3-ekran-karti-fiyatlari,1043914302",Gigabyte GeForce GT 730 2G V3 GDDR3 Ekran Kartı,1926.3,1926.0,9.641,0,509,102,509
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-dual-gtx1660s-6g-evo-6gb-gddr6-192bit-14002mhz-ekran-karti-fiyatlari,621979185",Asus Geforce DUAL-GTX1660S-6G-EVO 6GB GDDR6 192Bit 14002Mhz Ekran Kartı,5899.0,5899.0,12.79,0,456,367,117
2.0,AMD,Radeon HD 6950,"https://www.cimri.com/ekran-kartlari/en-ucuz-seclife-hd6450-2gb-ddr3-64bit-16x-hdmi-dvi-vga-ekran-karti-fiyatlari,72888787",Seclife HD6450 2GB DDR3 64Bit 16X HDMI DVI VGA Ekran Kartı,1499.0,1499.0,2.639,0,190,85,178
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-colorful-igame-nvidia-geforce-rtx3070-gddr6-256bit-8gb-ekran-karti-fiyatlari,1031955713",Colorful Igame Nvidia GeForce RTX3070 GDDR6 256Bit 8GB Ekran Kartı,14449.0,14478.0,22.449,2,376,271,460
2.0,NVIDIA,,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-nvidia-geforce-gt-710-2gb-64bit-gddr3-gv-n710sl-2gl-ekran-karti-fiyatlari,40299261",Gigabyte Nvidia GeForce GT 710 2GB 64Bit GDDR3 GV-N710SL-2GL Ekran Kartı,1899.0,1899.0,,0,417,432,505
4.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-turbox-venus-saga-gt730lp-nvidia-ddr3-128-bit-tek-fan-4-gb-ekran-karti-fiyatlari,870531163",Turbox Venus Saga GT730LP Nvidia DDR3 128 Bit Tek Fan 4 GB Ekran Kartı,1524.0,1529.0,9.641,0,158,170,156
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-colorful-nvidia-geforce-gtx1660s-cg20-12-gddr6-192bit-6gb-ekran-karti-fiyatlari,1031952200",Colorful Nvidia GeForce GTX1660S CG20-12 GDDR6 192Bit 6GB Ekran Kartı,5410.59,5411.0,12.79,0,328,349,195
1.0,NVIDIA,T1000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-gf710gtlh1gepb-nvidia-geforce-gt-710-1-gb-gddr3-ekran-karti-fiyatlari,627711240",Pny GF710GTLH1GEPB Nvidia GeForce GT 710 1 GB GDDR3 Ekran Kartı,1322.57,1527.0,7.703,0,106,207,449
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rtx3070-8gb-aorus-master-gv-n3070aorusm-8gd-gddr6-256bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,684790800",Gigabyte RTX3070 8GB Aorus Master GV-N3070AORUSM-8GD GDDR6 256bit HDMI DP PCIe 16X v4.0 Ekran Kartı,19936.9,19937.0,22.449,2,381,402,426
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-gtx-1660-phoenix-oc-6gb-gddr5-192bit-dx12-nvidia-ekran-karti-fiyatlari,881567797",ASUS GeForce GTX 1660 Phoenix OC 6GB GDDR5 192Bit DX12 Nvidia Ekran Kartı,11879.0,11879.0,11.753,0,373,550,485
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-dual-rtx2060-a6g-6gb-gddr6-192bit-ekran-karti-fiyatlari,164453674",Asus Dual RTX2060-A6G 6GB GDDR6 192Bit Ekran Kartı,7999.99,8000.0,14.058,0,396,69,346
6.0,NVIDIA,GeForce GTX 1660 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcg1660t6sfppb-o-nvidia-geforce-gtx-1660-ti-6-gb-gddr6-ekran-karti-fiyatlari,627711141",Pny VCG1660T6SFPPB-O Nvidia GeForce GTX 1660 Ti 6 GB GDDR6 Ekran Kartı,5449.99,5450.0,11.913,0,397,444,84
4.0,AMD,Radeon RX 550,"https://www.cimri.com/ekran-kartlari/en-ucuz-xfx-amd-radeon-rx-550-core-edition-550p4sfg5-4gb-128bit-dx12-gddr5-ekran-karti-fiyatlari,716932000",XFX AMD Radeon RX 550 Core Edition 550P4SFG5 4GB 128Bit (DX12) GDDR5 Ekran Kartı,2999.0,2999.0,2.701,0,448,291,449
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx3070ti-gaming-x-trio-8gb-ddr6x-256b-ekran-karti-fiyatlari,1438412119",MSI Geforce RTX3070TI Gaming X Trio 8GB DDR6X 256B Ekran Kartı,18699.0,18699.0,23.741,2,1,372,547
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rtx3070-ti-vision-gv-n307tvision-oc-8g-8gb-256-bit-gddr6x-ekran-karti-fiyatlari,1007516243",Gigabyte RTX3070 Ti Vision GV-N307TVISION OC-8G 8GB 256 Bit GDDR6X Ekran Kartı,21680.01,21680.0,23.741,2,108,176,135
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-geforce-rtx3080-gaming-trinity-10gb-zt-a30800d-10p-gddr6x-320-bit-ekran-karti-fiyatlari,685313612",Zotac GeForce RTX3080 Gaming Trinity 10GB ZT-A30800D-10P GDDR6X 320 Bit Ekran Kartı,29877.65,29878.0,25.389,2,33,28,353
6.0,NVIDIA,GeForce GTX 1660 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n166twf2-6gd-nvidia-geforce-gtx-1660-ti-6-gb-gddr6-ekran-karti-fiyatlari,627709381",Gigabyte GV-N166TWF2-6GD Nvidia GeForce GTX 1660 Ti 6 GB GDDR6 Ekran Kartı,10767.0,10767.0,11.913,0,117,163,491
4.0,NVIDIA,Quadro T1000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-quadro-t1000-4-gb-ddr6-128-gb-4xdp-pci-e-3-0-ekran-karti-fiyatlari,974980018",Pny Quadro T1000 4 GB DDR6 128 GB 4XDP PCI-E 3.0 Ekran Kartı,9648.9,9649.0,6.571,0,244,131,312
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-nvidia-gt710-sl-2gd5-brk-gt-710-2gb-gddr5-64-bit-ekran-karti-fiyatlari,883601084",Asus Nvidia GT710-SL-2GD5-BRK GT 710 2GB GDDR5 64 Bit Ekran Kartı,3499.0,3499.0,9.641,0,401,200,7
2.0,NVIDIA,GeForce GT 1030,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-gt1030-2ghd4-lp-oc-ddr4-64b-1xhdmi-1xdp-ekran-karti-fiyatlari,1329990202",MSI GT1030 2GHD4 LP OC DDR4 64B 1XHDMI 1XDP Ekran Kartı,2645.2,2645.0,2.507,0,187,212,168
4.0,AMD,Radeon RX 6400,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-dual-radeon-rx-6400-4-gb-gddr6-64-bit-dx12-gaming-ekran-karti-fiyatlari,1559181027",Asus Dual Radeon RX 6400 4 GB GDDR6 64 Bit DX12 Gaming Ekran Kartı,4348.89,4349.0,7.307,0,263,217,256
8.0,NVIDIA,GeForce RTX 3060 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-geforce-rtx-3060-ti-dual-oc-e6306ts19p2-190ad-8gb-gddr6-256-bit-ekran-karti-fiyatlari,688781409",Palit GeForce RTX 3060 Ti Dual OC E6306TS19P2-190AD 8GB GDDR6 256 Bit Ekran Kartı,11888.0,11888.0,20.544,2,350,272,197
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-evga-geforce-rtx-3070-xc3-ultra-gaming-geforce-rtx-3070-8-gb-gddr6-256-bit-7680-x-4320-pixels-pci-express-x16-4-0-08g-p5-3755-kr-fiyatlari,872792700",EVGA GeForce RTX 3070 XC3 ULTRA GAMING GeForce RTX 3070 8 GB GDDR6 256 bit 7680 x 4320 pixels PCI Express x16 4.0 08G-P5-3755-KR,18300.0,18300.0,22.449,2,354,433,484
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-vga-rtx3060-twin-edge-oc-12g-gddr6-hdmi-2-1-3xdp-1-4-a-ekran-karti-fiyatlari,1045928360",Zotac VGA RTX3060 Twin Edge OC 12G GDDR6 HDMI 2.1 3xDP 1.4 A Ekran Kartı,9599.0,9599.0,17.156,2,30,241,73
24.0,NVIDIA,GeForce RTX 3090 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3090-ti-gaming-oc-24g-24gb-gddr6x-384-bit-ekran-karti-fiyatlari,1682428417",Gigabyte GeForce RTX 3090 Ti Gaming OC 24G 24GB GDDR6X 384 Bit Ekran Kartı,45999.0,45999.0,29.847,1,27,260,72
1.0,AMD,Radeon R9 290,"https://www.cimri.com/ekran-kartlari/en-ucuz-afox-afr5220-1024d3l4-r5-220-1-gb-ddr3-64-bit-ekran-karti-fiyatlari,1562233874",Afox AFR5220-1024D3L4 R5 220 1 GB Ddr3 64 Bit Ekran Kartı,999.99,1000.0,8.408,0,308,538,392
5.0,NVIDIA,Quadro P2000,"https://www.cimri.com/ekran-kartlari/en-ucuz-dell-nvidia-quadro-p2000-490-bdtn-5gb-4-dp-customer-kit-fiyatlari,72068895",Dell Nvidia Quadro P2000 490-BDTN 5GB 4 DP Customer Kit,11699.0,11699.0,7.048,0,368,361,343
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-rtx-3080-rog-strix-white-v2-o10g-10-gb-gddr6x-320-bit-lhr-ekran-karti-fiyatlari,1360417030",Asus GeForce RTX 3080 Rog Strix White V2 O10G 10 GB GDDR6X 320 Bit LHR Ekran Kartı,26729.01,26729.0,25.389,2,348,324,103
8.0,AMD,Radeon RX 6600,"https://www.cimri.com/ekran-kartlari/en-ucuz-powercolor-amd-radeon-rx-6600-fighter-axrx-6600-8gbd6-3dh-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,965661404",Powercolor AMD Radeon RX 6600 Fighter AXRX 6600 8GBD6-3DH 8 GB GDDR6 128 Bit Ekran Kartı,11999.9,12000.0,14.941,2,474,43,377
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-powergate-pg-gt730-d5-01aj484-2gb-gddr5-hdmi-analog-ekran-karti-fiyatlari,716892072",Powergate PG-GT730-D5-01AJ484 2Gb GDDR5 HDMI Analog Ekran Kartı,1139.0,1139.0,9.641,0,267,267,114
8.0,AMD,Radeon RX 6600,"https://www.cimri.com/ekran-kartlari/en-ucuz-powercolor-hellhound-radeon-rx-6600-8gbd6-3dhl-8gb-128-bit-gddr6-ekran-karti-fiyatlari,970341176",PowerColor Hellhound Radeon RX 6600 8GBD6-3DHL 8GB 128 Bit GDDR6 Ekran Kartı,10999.0,10999.0,14.941,2,474,474,198
4.0,NVIDIA,GeForce GTX 1650 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n1656oc-4gd-nvidia-geforce-gtx-1650-4-gb-gddr6-ekran-karti-fiyatlari,627743617",Gigabyte GV-N1656OC-4GD Nvidia GeForce GTX 1650 4 GB GDDR6 Ekran Kartı,4796.0,4796.0,10.093,0,471,54,488
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-rtx-3080-gaming-oc-lhr-gv-n3080gaming-oc-10gd-rev-2-0-10-gb-gddr6x-320-bit-ekran-karti-fiyatlari,1217331663",Gigabyte RTX 3080 GAMING OC LHR GV-N3080GAMING OC-10GD REV 2.0 10 GB GDDR6X 320 Bit Ekran Kartı,26190.0,30872.0,25.389,2,225,428,353
1.0,AMD,Radeon R9 290,"https://www.cimri.com/ekran-kartlari/en-ucuz-afox-r5-220-1gb-64bit-ddr3-16x-ekran-karti-fiyatlari,1182756498",Afox R5 220 1GB 64Bit DDR3 16X Ekran Kartı,922.69,923.0,8.408,0,193,392,308
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-vga-radeon-rx-6700-xt-eagle-oc-12g-fiyatlari,1192470170",Gigabyte Vga Radeon RX 6700 XT EAGLE OC 12G,16651.27,16651.0,19.6,2,472,49,438
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gvn3060gamingoc12g-rtx3060-12-gb-gddr6-192bit-oc-hdmi-dp-ekran-karti-fiyatlari,1690667352",Gigabyte Gvn3060gamıngoc12g Rtx3060 12 gb Gddr6 192bit Oc Hdmı Dp Ekran Kartı,12691.37,12691.0,17.156,2,355,390,389
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-nvidia-geforce-c30603-12d6x-1671va39a-rtx3060-ichill-x3-12gb-192bit-dx12-pci-e-4-0-gddr6-ekran-karti-fiyatlari,875651464",Inno3D Nvidia GeForce C30603-12D6X-1671VA39A RTX3060 ICHILL X3 12GB 192Bit DX12 PCI-e 4.0 GDDR6 Ekran Kartı,19999.0,19999.0,17.156,2,277,426,165
2.0,NVIDIA,GeForce GT 1030,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-gt1030-geforce-2gb-gddr5-64bit-dvi-hdmi-ekran-kartlari-fiyatlari,46054476",Asus GT1030 Geforce 2GB GDDR5 64BİT DVI HDMI Ekran Kartları,2199.0,2199.0,2.507,0,329,187,159
24.0,NVIDIA,GeForce RTX 3090,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3090-aorus-xtreme-24gb-ddr6x-384bit-nvidia-ekran-karti-fiyatlari,884799806",GIGABYTE GeForce RTX 3090 AORUS XTREME 24GB DDR6X 384Bit Nvidia Ekran Kartı,35999.0,35999.0,26.859,1,81,74,269
2.0,NVIDIA,GeForce GT 1030,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-nvidia-geforce-gt-1030-aero-itx-2gb-gddr4-ekran-karti-fiyatlari,1042206925",MSI NVIDIA GeForce GT 1030 AERO ITX 2GB GDDR4 Ekran Kartı,2479.99,2480.0,2.507,0,122,316,168
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-amd-radeon-rx-6700-xt-gaming-oc-gv-r67xtgaming-oc-12gd-12-gb-gddr6-192-bit-ekran-karti-fiyatlari,782461710",Gigabyte AMD Radeon RX 6700 XT Gaming OC GV-R67XTGAMING-OC-12GD 12 GB GDDR6 192 Bit Ekran Kartı,20441.0,20441.0,19.6,2,188,188,154
24.0,NVIDIA,GeForce RTX 3090,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-rtx-3090-rog-strix-o24g-white-24-gb-gddr6x-384-bit-ekran-karti-fiyatlari,885373342",Asus GeForce RTX 3090 Rog Strix O24G White 24 GB GDDR6X 384 Bit Ekran Kartı,51888.0,51888.0,26.859,1,532,72,260
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-gaming-rtx-3070-ti-amp-holo-zt-a30710f-10p-8gb-256-bit-gddr6xekran-karti-fiyatlari,1029953331",Zotac GAMING RTX 3070 Ti AMP Holo ZT-A30710F-10P 8GB  256 Bit GDDR6XEkran Kartı,18850.0,18850.0,23.741,2,426,372,518
8.0,NVIDIA,GeForce RTX 2060 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-ne6206s018p2-1160a-1-nvidia-geforce-rtx2060-super-dual-8gb-256bit-dx12-pci-e-4-0-gddr6-ekran-karti-fiyatlari,875651443",Palit NE6206S018P2-1160A-1 Nvidia GeForce RTX2060 SUPER DUAL 8GB 256Bit DX12 PCI-e 4.0 GDDR6 Ekran Kartı,6000.0,6000.0,16.597,2,376,453,342
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-n166s2-06d6x-1712va15lb-nvidia-geforce-gtx-1660-super-6-gb-gddr6-ekran-karti-fiyatlari,627713588",Inno3D N166S2-06D6X-1712VA15LB Nvidia GeForce GTX 1660 Süper 6 GB GDDR6 Ekran Kartı,6742.0,6742.0,12.79,0,126,298,339
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rog-strix-gtx1660s-o6g-192-bit-6-gb-gddr6-dx12-oc-gaming-ekran-karti-fiyatlari,489386916",Asus ROG-STRIX-GTX1660S-O6G 192 Bit 6 GB GDDR6 DX12 OC Gaming Ekran Kartı,9918.0,9918.0,12.79,0,36,485,514
